"Country Name","Country Code","Year","average_value_Access to electricity (% of population)","average_value_Access to electricity, rural (% of rural population)","average_value_Access to electricity, urban (% of urban population)","average_value_Adjusted savings: energy depletion (% of GNI)","average_value_Adjusted savings: energy depletion (current US$)","average_value_Adjusted savings: mineral depletion (% of GNI)","average_value_Adjusted savings: mineral depletion (current US$)","average_value_Adjusted savings: natural resources depletion (% of GNI)","average_value_Alternative and nuclear energy (% of total energy use)","average_value_CO2 emissions from gaseous fuel consumption (% of total)","average_value_CO2 emissions from liquid fuel consumption (kt)","average_value_Combustible renewables and waste (% of total energy)","average_value_Electric power consumption (kWh per capita)","average_value_Electric power transmission and distribution losses (% of output)","average_value_Electricity production from coal sources (% of total)","average_value_Electricity production from hydroelectric sources (% of total)","average_value_Electricity production from natural gas sources (% of total)","average_value_Electricity production from nuclear sources (% of total)","average_value_Electricity production from oil sources (% of total)","average_value_Electricity production from oil, gas and coal sources (% of total)","average_value_Electricity production from renewable sources, excluding hydroelectric (% of total)","average_value_Electricity production from renewable sources, excluding hydroelectric (kWh)","average_value_Energy imports, net (% of energy use)","average_value_Energy intensity level of primary energy (MJ/$2011 PPP GDP)","average_value_Energy related methane emissions (% of total)","average_value_Energy use (kg of oil equivalent per capita)","average_value_Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)","average_value_Firms using banks to finance investment (% of firms)","average_value_Fossil fuel energy consumption (% of total)","average_value_Fuel exports (% of merchandise exports)","average_value_Fuel imports (% of merchandise imports)","average_value_GDP per unit of energy use (PPP $ per kg of oil equivalent)","average_value_GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent)","average_value_Investment in energy with private participation (current US$)","average_value_Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","average_value_Mineral rents (% of GDP)","average_value_Natural gas rents (% of GDP)","average_value_Nitrous oxide emissions in energy sector (% of total)","average_value_Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","average_value_Oil rents (% of GDP)","average_value_Ores and metals exports (% of merchandise exports)","average_value_Ores and metals imports (% of merchandise imports)","average_value_Pump price for diesel fuel (US$ per liter)","average_value_Pump price for gasoline (US$ per liter)","average_value_Renewable electricity output (% of total electricity output)","average_value_Renewable energy consumption (% of total final energy consumption)","average_value_Time required to get electricity (days)","average_value_Time to obtain an electrical connection (days)","average_value_Total natural resources rents (% of GDP)","average_value_Value lost due to electrical outages (% of sales for affected firms)"
"Dominican Republic","DOM","2004","90.316567","80.205301718999","95.524705","0","0","0.981842751672331","201357285.412605","0.981842751672331","2.36061155708051","1.38176811594203","14686.335","12.4940199206012","1128.53787933826","10.7932058047493","10.4881266490765","16.3011213720317","5.06266490765172","0","67.9337071240106","83.4844986807388","0.214379947229551","26000000","84.2926972836158","3.55030643230399","6.04026845637584","708.740396619557","74.3435104620477","","86.6264888057654","3.72611529328814","1.59483358096106","10.5916549935363","13.4510731842626","","450","1.18793379303403","0","9.9236641221374","260","0","0.56342466433077","0.892593246029983","0.61","0.85","16.5155013192612","20.7947998046875","","","1.21413014946712",""
"Egypt, Arab Rep.","EGY","1966","","","","","","","","","","0.400331308669243","24565.233","","","","","","","","","","","","","","","","","","","5.81245336487743","6.8760682197005","","","","","","","","","","1.16072067311719","3.00226366019339","","","","","","","",""
"Egypt, Arab Rep.","EGY","1977","","","","9.11037775958736","1273247602.79269","0.0483476487097585","6756967.65214609","9.66081052774208","6.24069585209754","5.53941506875847","29596.357","6.10180262483066","308.408796330654","11.9869799037645","0","63.947070478347","0","0","36.052929521653","36.052929521653","0","0","-85.6094266561132","","33.9821991069324","308.791914541951","","","87.6575095529745","24.2026035627275","2.26629732698157","","","","7199.36675619737","0.199392880872747","0.0327785179485625","3.60784032629853","343.0371743","12.5575581369735","2.15555751243931","1.46578600127902","","","","","","","13.2786975297577",""
"European Union","EUU","1985","","","","0.206798926603893","","0.003667985825037","","0.210568026343288","12.702569953232","14.4890873774529","1419529.7901228","2.61032613035414","4698.91287535504","7.04027358328391","39.0399466672234","14.8290465554488","7.48414021183349","26.8292840222249","7.86164603191776","54.3857329109747","0.581977889453509","11829000000","44.1389351758591","","37.5650431185636","3360.40402989127","","","84.2812735347513","6.73782223508983","22.1460150344504","","","","243310.532931694","0.011186419824081","0.126218715634663","5.97948299950303","25407.949030524","0.0733239089386916","2.93458433265736","4.66168737681211","","","","","","","0.43989246749218",""
"Gabon","GAB","1992","","","","22.0915915862455","1074617712.41893","0.000586780222421","28543.1865716426","22.0921783664679","3.67410006403055","4.29540130151844","1037.761","60.3792252686791","885.721039764685","10.5740181268882","0","71.7019133937563","17.1198388721047","0","10.3726082578046","27.4924471299094","0.80563947633434","8000000","-1116.35708342759","2.85931931064022","86.9346733668342","1300.71825193776","73.4681187042871","","34.4795696533532","","","9.81347836771246","13.611346222503","","1730","0.0037551327905689","0.0100352068094986","75.8333333333333","910","21.426052083181","","","0.7","1.16","72.5075528700906","74.781722631516","","","23.6289448392086",""
"United Kingdom","GBR","2019","100","100","100","0.5423733594881","15071525150.7913","0","0","","","","","","","","","","","","","","","","","","","","","","","8.59897716449171","8.19155380571121","","","","","0","0.0995240611163866","","","0.489482892576544","3.87668765801732","2.98779483517428","","","","","46","","0.590432562521329",""
"Georgia","GEO","1998","","","","0.0244306924854762","929391.950831754","0.0280082624182891","1065489.79992345","0.0524389549037653","14.8119147426919","34.9797995991984","3036.276","23.1107277034926","1517.81255898579","14.7568765480381","0","83.0660930778256","12.7362794941989","0","4.19762742797549","16.9339069221744","0","0","54.717476511074","9.23272415363467","40.4081632653061","716.23291223716","158.757550659623","","59.137049908683","11.1696648388203","24.4933625774229","3.83296656392822","6.29891300190189","119000000","2970","0.0435408687619924","0.0105245461921343","1.29032258064516","20","0.0468705099006975","7.83496993841262","0.953572577036164","0.25","0.46","83.0660930778256","47.5289840292679","","","0.198624548418821",""
"Gibraltar","GIB","1978","","","","","0","","0","","0","0","69.673","0","1621.22816304923","3.92156862745098","0","0","0","0","100","100","0","0","100","","3.31699710426795","837.480148226575","","","","","","","","","0.124700515936691","","","12.1270925018355","0.26165302","","","","","","","","","","",""
"Guinea","GIN","2019","42.4183883666992","16.3851084224604","87.7091598510742","0","0","0","0","1.86556552920008","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","0","","","","","","","69","","4.1112673622605",""
"Greenland","GRL","1993","100","100","100","0","0","0.410658399090841","3556301.73612669","","","","322.696","","","","","","","","","","","","","","","","","","","1.21759582237691","11.219577358799","","","","","0.623495418753815","0","","","0","0.0127512949660511","0.448696911625347","","","26.5873015873016","6.14092037426007","","","0.623495418753815",""
"Haiti","HTI","2012","37.9","3.91840461147808","72.6","0","0","0","0","0.449638066501234","0.209175113051614","0","2163.53","59.9600221498899","46.1421909170707","57","0","20.0909090909091","0","0","79.9090909090909","79.9090909090909","0","0","18.0496309784137","10.4556681378632","","397.257436940794","140.186519274232","","18.0495573091567","","","6.95378138072077","7.13335351485405","","220","0","0","","160","0","","","1.03","1.25","20.0909090909091","82.1869964599609","60","","0.492604763768575",""
"IDA & IBRD total","IBT","1981","","","","4.35342325908955","","0.329386943540329","","4.86613621684709","2.47392132460299","13.1116849036615","3393268.09267306","31.6506372520208","387.488202391225","10.9913736917876","20.7824232460264","19.0703433200446","4.33645659396465","0.626245323305768","12.075225344581","37.1941051845721","0.352133442086535","8494000000","-21.5150352358445","","27.2678136800502","600.845659846645","","","65.8413040026356","","","","","","1147645.24711792","0.693092759454701","0.0763991396720254","5.44282968010602","88987.6634717426","6.22287249999584","","","","","","","","","9.11309318513936",""
"IDA blend","IDB","2003","58.0273737708054","42.0380377980071","87.6717079526834","3.84358247313998","","0.10073524251108","","4.23882980852581","1.65190031861866","50.9318543526139","117087.31","46.7755244142095","362.832421155094","20.7537392112364","3.24264233639934","31.2373780659573","50.1801194798488","1.00902590383006","10.2874777376856","63.7102395539337","0.521138946921322","909000000","-48.148049010361","","47.9603056017592","664.27411807133","197.428228548219","","47.1576844534269","70.1823336262363","18.9357792003128","4.14126258797877","5.06513180690249","","170120","0.147346601947656","1.30833525843234","4.32511238002673","7120","5.35940411427117","3.02061104025142","1.95692503528311","","","32.7530821829236","59.5892842433481","","","8.75424675769825",""
"IDA blend","IDB","2015","61.4788594583173","42.4883602859505","88.966367549385","1.70609296135139","","0.200106801615937","","2.40614269762797","","46.488478706606","173185.076","","","","2.98402825576798","28.1357295961109","41.7458510777072","","18.6139050011845","63.3437843346597","2.41980340786189","5704000000","","","","","","","","61.9342587430792","19.518418263697","","","1763340000","195210","0.279550837108506","1.17997855836356","","8810","1.91746418888214","1.58829866977042","2.34807003424566","","","31.6052727855271","61.6833266855855","85.4426666666667","","4.48953424236361",""
"IDA only","IDX","1966","","","","","","","","","","6.44504303265226","42589.5344975264","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ireland","IRL","1977","","","","0.0003696632802501","42768.695725106","0.0977885362164771","11313777.6303236","0.0981581994967272","0.890510014470408","0","15361.063","0","2535.7991591006","10.7748586631194","24.9750581975391","8.30284890810331","0","0","66.7220928943576","91.6971510918967","0","0","81.5872047698843","","5.14471977229889","2203.82152214978","","","81.1391986294656","0.66289684503243","12.595999703877","","","","596.185561373312","0.133624167564815","0","1.64149937407582","121.13424933","0","2.30108992080248","1.82849328185247","","","","","","","0.169352435916975",""
"Ireland","IRL","1979","","","","0.0441034733937301","8168433.8803958","0.247586557625245","45855672.3544619","0.291690031018975","0.830808545973936","3.85593787655643","17583.265","0","2935.01296776584","10.4793233082707","17.1146616541353","7.76315789473684","7.34022556390977","0","67.781954887218","92.2368421052632","0","0","82.8481355753796","","6.43709003521963","2534.3386439422","","","85.6507869675944","0.479282120635855","12.0492232568448","","","","774.175944355794","0.323082996807715","0.10152634398301","1.74971504622799","132.35278539","0","2.97568649510926","1.74821082597728","","","","","","","0.453215555944529",""
"Jordan","JOR","1990","96.8","90.1188668356286","99.2347668628339","0.0639680437906104","2523525.35244105","0","0","0.0773575105671554","1.79731414027229","2.32649546827795","9493.863","0.0655169685894243","933.848735574421","8.46619021440352","0","0.302363936228697","11.9021440351842","0","87.7680043980209","99.6701484332051","0.0274876305662452","1000000","95.0536674077669","6.12700146494079","1.33495145631068","918.133435486476","115.864822718399","","98.131956978107","0.0008526952137857","18.0847107742849","4.78027020500484","8.63074724958089","","110","0","0.0388320462917909","12.7659574468085","60","0.0625954864761127","38.165500191186","1.45766113415726","","","0.329851566794942","2.76535806449837","","","0.144936128840669",""
"Kyrgyz Republic","KGZ","1972","","","","","1095304.49417953","","0","","","","","","","","","","","","","","","","","","11.0201564394927","","","","","","","","","","555.571268756227","","","1.77517785096711","42.9497748387","","","","","","","","","","",""
"Cambodia","KHM","2011","48.198657989502","36.4734779229828","93.2182922363281","0","0","0","0","0.637137823145151","0.185012225357854","0","4708.428","58.3242134238127","165.114537293157","27.9245283018868","3.20754716981132","4.90566037735849","0","0","89.7169811320755","92.9245283018868","2.16981132075472","23000000","31.5769764629167","6.00506975219052","","381.24231462661","133.166105417257","","28.9806910596603","","13.6775135237549","6.84946620223324","7.50941838290336","","2070","0","0","","450","0","0.0803694500061509","1.36655320479979","","","7.07547169811321","68.1656036376953","194","","3.05056190878942",""
"Kiribati","KIR","1994","","","","0","0","0","0","0","","0","29.336","","","","","","","","","","","","","2.92223109595288","0","","","","","","9.29328652332032","","","","0","0","0","","0","0","0","0.464420754788802","","","0","4.4491121764404","","","0.0482335763384796",""
"St. Kitts and Nevis","KNA","1980","","","","0","0","0","0","","","0","51.338","","","","","","","","","","","","","","13.8072650380869","","","","","","","","","","3.79264859698689","0","0","10.4810264226153","1.10855039","0","","","","","","","","","0",""
"Kuwait","KWT","1992","100","100","100","2.43759323724219","611849203.787182","0","0","2.43815249244264","0","32.3990047805302","21037.579","0.0917130899014957","","5.99940775836541","0","0","37.9153094462541","0","62.0846905537459","100","0","0","-577.162341236164","4.31299867557337","65.625","","131.35516365936","","99.9082869100985","94.5276416498152","0.4708467983964","6.70708818028975","7.61294776803198","","1890","0","0.116952599631787","25","40","29.4736403408276","0.257538621938695","0.904237399435228","","","0","0.167661774341245","","","29.5914942479874",""
"Liberia","LBR","1961","","","","","","","","","","0","161.348","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Latin America & Caribbean","LCN","1990","","","","2.09008976432017","","0.418639940296695","","2.57783631311261","6.73799468765899","19.3556600745847","688571.655961224","16.2271813710579","1176.55323323927","14.5344613867193","3.82450899367609","62.7370082118955","9.70813076083966","2.03009970662443","17.2870610023991","30.8197007569149","2.19162751146304","13446000000","-34.7382085945246","","13.5005166520944","1053.75034321167","93.976365606982","","70.7595340463234","27.2004944599649","","6.04898731775161","10.6409733292102","","101910","0.901560880302315","0.0914169803165183","3.62793133111419","9700","3.87005270571003","13.1747549656398","","","","64.2099865128958","32.4391616312952","","","5.38856623814241",""
"Latin America & Caribbean","LCN","2005","93.5787809761048","77.060208417155","98.486030245469","3.56550788080321","","0.566013580253547","","4.23110277367179","7.72065889932147","25.3993952639589","935859.729779025","12.4676578241365","1755.4630803462","16.0767684775654","4.98857154281418","55.1880469964773","19.4750890413696","2.34430251904458","12.356099697044","36.8197602812277","2.82247790665052","33149000000","-43.0465407229811","","13.9849030744152","1230.47162166435","91.0775665014291","","73.5892473451061","19.3674577895716","11.442141790684","8.45298324604308","10.9796521625807","4849090000","134690","1.01850710996687","0.166363695750403","4.33605142551039","14570","5.00363830578263","10.1161829872968","2.56967686373284","","","57.5863937444415","28.6778779691607","","","6.45304915982043",""
"Least developed countries: UN classification","LDC","2000","19.2150345736163","","56.4729437089307","3.68690529823231","","0.0628893827424716","","4.94834875245341","1.20912437143295","19.8743677070487","72504.4648539266","66.1248755559168","89.2904120190586","15.0137130281979","0.284349033799113","44.6467475985969","21.7763968384488","0","13.231445086643","35.2921909588909","0.078985842721976","60000000","-35.8014652130976","","16.9429814905759","308.096410608874","191.578028652834","","20.3169355073984","","","4.0322464645113","5.21980525132211","","100050","0.151266188568295","0.133572848133111","10.218489644327","30540","5.09355164396674","","","0.44","0.64","59.2946321935428","83.8246509306439","","","9.08548089662089",""
"Luxembourg","LUX","2009","100","100","100","0","0","0.0811366043797995","28235538.3241702","0.0811366043797995","1.26421433503283","24.3648661567878","7058.975","2.15842725781933","14425.9647276022","3.68020304568528","0","3.36294416243655","90.1967005076142","0","0.0317258883248731","90.2284263959391","5.10786802030457","161000000","97.1960468219026","3.80498503164684","","7951.72394396755","76.0211543202252","","88.7050358076445","1.24434501300245","7.93667844774069","10.3527077462986","13.1542333044258","","70","0.16167995083651","0","","60","0","4.8770059346149","5.40012848092233","","","8.47081218274112","3.73140001296997","120","","0.176403598048307",""
